species,upper_id,lower_id,upper_group,lower_group,upper_label,lower_label,frequency_GHz,A_ul_s-1,A_tot_upper_s-1,branching_ratio,upper_ncrit_cm-3,Tk_K,partner,data_mode
CN,57,54,N=10,N=9,"N=10,J=9.5,F=9.5","N=9,J=9.5,F=9.5",1130.92232,8.69e-05,0.016975696999999998,0.005119082886552464,153354454.96435505,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,57,55,N=10,N=9,"N=10,J=9.5,F=9.5","N=9,J=9.5,F=8.5",1130.90629,9.11e-07,0.016975696999999998,5.366495408111962e-05,153354454.96435505,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,58,52,N=10,N=9,"N=10,J=9.5,F=10.5","N=9,J=8.5,F=9.5",1132.99191,0.0169,0.016989037,0.9947591496798789,155015646.7935985,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,58,53,N=10,N=9,"N=10,J=9.5,F=10.5","N=9,J=9.5,F=10.5",1130.95808,8.82e-05,0.016989037,0.005191583254542327,155015646.7935985,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,58,54,N=10,N=9,"N=10,J=9.5,F=10.5","N=9,J=9.5,F=9.5",1130.94141,8.37e-07,0.016989037,4.926706557882004e-05,155015646.7935985,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,59,53,N=10,N=9,"N=10,J=10.5,F=11.5","N=9,J=9.5,F=10.5",1133.20922,0.017,0.017,1.0,155523719.37044093,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,60,53,N=10,N=9,"N=10,J=10.5,F=10.5","N=9,J=9.5,F=10.5",1133.22586,0.000154,0.016954,0.009083402146985962,153661398.63713968,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,60,54,N=10,N=9,"N=10,J=10.5,F=10.5","N=9,J=9.5,F=9.5",1133.20919,0.0168,0.016954,0.990916597853014,153661398.63713968,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,61,53,N=10,N=9,"N=10,J=10.5,F=9.5","N=9,J=9.5,F=10.5",1133.24202,3.83e-07,0.016969382999999998,2.2570060443564744e-05,154924843.7308899,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,61,54,N=10,N=9,"N=10,J=10.5,F=9.5","N=9,J=9.5,F=9.5",1133.22535,0.000169,0.016969382999999998,0.00995911283280011,154924843.7308899,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,61,55,N=10,N=9,"N=10,J=10.5,F=9.5","N=9,J=9.5,F=8.5",1133.20931,0.0168,0.016969382999999998,0.9900183171067564,154924843.7308899,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,62,56,N=11,N=10,"N=11,J=10.5,F=9.5","N=10,J=9.5,F=8.5",1246.1246,0.0223,0.022622695,0.9857357843528368,200629981.917996,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,62,57,N=11,N=10,"N=11,J=10.5,F=9.5","N=10,J=9.5,F=9.5",1246.10829,0.000225,0.022622695,0.009945764640331312,200629981.917996,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,62,58,N=11,N=10,"N=11,J=10.5,F=9.5","N=10,J=9.5,F=10.5",1246.08921,5.13e-07,0.022622695,2.267634337995539e-05,200629981.917996,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,62,60,N=11,N=10,"N=11,J=10.5,F=9.5","N=10,J=10.5,F=10.5",1243.82142,8.82e-07,0.022622695,3.8987397390098744e-05,200629981.917996,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,62,61,N=11,N=10,"N=11,J=10.5,F=9.5","N=10,J=10.5,F=9.5",1243.80527,9.63e-05,0.022622695,0.004256787266061802,200629981.917996,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,63,57,N=11,N=10,"N=11,J=10.5,F=10.5","N=10,J=9.5,F=9.5",1246.12462,0.0223,0.022602433,0.9866194493309636,199380494.46645233,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,63,58,N=11,N=10,"N=11,J=10.5,F=10.5","N=10,J=9.5,F=10.5",1246.10554,0.000205,0.022602433,0.009069820049903476,199380494.46645233,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,63,59,N=11,N=10,"N=11,J=10.5,F=10.5","N=10,J=10.5,F=11.5",1243.8544,8.05e-07,0.022602433,3.561563483010877e-05,199380494.46645233,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,63,60,N=11,N=10,"N=11,J=10.5,F=10.5","N=10,J=10.5,F=10.5",1243.83775,9.58e-05,0.022602433,0.0042384817599061125,199380494.46645233,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,63,61,N=11,N=10,"N=11,J=10.5,F=10.5","N=10,J=10.5,F=9.5",1243.8216,8.28e-07,0.022602433,3.663322439668331e-05,199380494.46645233,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,64,58,N=11,N=10,"N=11,J=10.5,F=11.5","N=10,J=9.5,F=10.5",1246.12448,0.0225,0.022597766,0.9956736431379988,200732506.68544903,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,64,59,N=11,N=10,"N=11,J=10.5,F=11.5","N=10,J=10.5,F=11.5",1243.87334,9.7e-05,0.022597766,0.004292459705972706,200732506.68544903,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,64,60,N=11,N=10,"N=11,J=10.5,F=11.5","N=10,J=10.5,F=10.5",1243.85669,7.66e-07,0.022597766,3.38971560286092e-05,200732506.68544903,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,65,59,N=11,N=10,"N=11,J=11.5,F=12.5","N=10,J=10.5,F=11.5",1246.3418,0.0227,0.0227,1.0,201920003.55095246,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,66,59,N=11,N=10,"N=11,J=11.5,F=11.5","N=10,J=10.5,F=11.5",1246.35842,0.000171,0.022671,0.007542675664946407,200413853.1806616,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,66,60,N=11,N=10,"N=11,J=11.5,F=11.5","N=10,J=10.5,F=10.5",1246.34178,0.0225,0.022671,0.9924573243350535,200413853.1806616,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,67,59,N=11,N=10,"N=11,J=11.5,F=10.5","N=10,J=10.5,F=11.5",1246.37468,3.53e-07,0.022687353,1.555932946430551e-05,201513395.6858826,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,67,60,N=11,N=10,"N=11,J=11.5,F=10.5","N=10,J=10.5,F=10.5",1246.35803,0.000187,0.022687353,0.00824247764822983,201513395.6858826,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,67,61,N=11,N=10,"N=11,J=11.5,F=10.5","N=10,J=10.5,F=9.5",1246.34188,0.0225,0.022687353,0.9917419630223058,201513395.6858826,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,68,62,N=12,N=11,"N=12,J=11.5,F=10.5","N=11,J=10.5,F=9.5",1359.20647,0.0291,0.029449262,0.9881402121384231,125540335.92298675,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,68,63,N=12,N=11,"N=12,J=11.5,F=10.5","N=11,J=10.5,F=10.5",1359.19014,0.000243,0.029449262,0.008251480121980646,125540335.92298675,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,68,64,N=12,N=11,"N=12,J=11.5,F=10.5","N=11,J=10.5,F=11.5",1359.1712,4.6e-07,0.029449262,1.5620085827617684e-05,125540335.92298675,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,68,66,N=12,N=11,"N=12,J=11.5,F=10.5","N=11,J=11.5,F=11.5",1356.68612,8.02e-07,0.029449262,2.7233280073368223e-05,125540335.92298675,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,68,67,N=12,N=11,"N=12,J=11.5,F=10.5","N=11,J=11.5,F=10.5",1356.66986,0.000105,0.029449262,0.0035654543736953407,125540335.92298675,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,69,63,N=12,N=11,"N=12,J=11.5,F=11.5","N=11,J=10.5,F=10.5",1359.20649,0.0292,0.029529497000000002,0.9888417672674884,125152547.5241595,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,69,64,N=12,N=11,"N=12,J=11.5,F=11.5","N=11,J=10.5,F=11.5",1359.18755,0.000223,0.029529497000000002,0.007551771030844176,125152547.5241595,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,69,65,N=12,N=11,"N=12,J=11.5,F=11.5","N=11,J=11.5,F=12.5",1356.71909,7.38e-07,0.029529497000000002,2.4991959734363235e-05,125152547.5241595,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,69,66,N=12,N=11,"N=12,J=11.5,F=11.5","N=11,J=11.5,F=11.5",1356.70247,0.000105,0.029529497000000002,0.003555766628872818,125152547.5241595,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,69,67,N=12,N=11,"N=12,J=11.5,F=11.5","N=11,J=11.5,F=10.5",1356.68622,7.59e-07,0.029529497000000002,2.5703113060137798e-05,125152547.5241595,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,70,64,N=12,N=11,"N=12,J=11.5,F=12.5","N=11,J=10.5,F=11.5",1359.20637,0.0294,0.029506707,0.9963836357611847,125245177.69003066,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,70,65,N=12,N=11,"N=12,J=11.5,F=12.5","N=11,J=11.5,F=12.5",1356.73791,0.000106,0.029506707,0.0035924035847171966,125245177.69003066,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,70,66,N=12,N=11,"N=12,J=11.5,F=12.5","N=11,J=11.5,F=11.5",1356.72129,7.07e-07,0.029506707,2.3960654098066585e-05,125245177.69003066,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,71,65,N=12,N=11,"N=12,J=12.5,F=13.5","N=11,J=11.5,F=12.5",1359.4237,0.0295,0.0295,1.0,124875022.56160985,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,72,65,N=12,N=11,"N=12,J=12.5,F=12.5","N=11,J=11.5,F=12.5",1359.4403,0.000189,0.029489,0.006409169520838279,124954391.10089026,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,72,66,N=12,N=11,"N=12,J=12.5,F=12.5","N=11,J=11.5,F=11.5",1359.42368,0.0293,0.029489,0.9935908304791616,124954391.10089026,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,73,65,N=12,N=11,"N=12,J=12.5,F=11.5","N=11,J=11.5,F=12.5",1359.45664,3.27e-07,0.029504327,1.10831201131956e-05,125190777.48361824,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,73,66,N=12,N=11,"N=12,J=12.5,F=11.5","N=11,J=11.5,F=11.5",1359.44002,0.000204,0.029504327,0.006914240070617438,125190777.48361824,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,73,67,N=12,N=11,"N=12,J=12.5,F=11.5","N=11,J=11.5,F=10.5",1359.42376,0.0293,0.029504327,0.9930746768092693,125190777.48361824,30.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,3,1,N=1,N=0,"N=1,J=0.5,F=0.5","N=0,J=0.5,F=1.5",113.14416,1.05e-05,1.1789999999999999e-05,0.89058524173028,119479.7225057955,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,3,2,N=1,N=0,"N=1,J=0.5,F=0.5","N=0,J=0.5,F=0.5",113.12337,1.29e-06,1.1789999999999999e-05,0.10941475826972011,119479.7225057955,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,4,1,N=1,N=0,"N=1,J=0.5,F=1.5","N=0,J=0.5,F=1.5",113.19128,6.68e-06,1.182e-05,0.5651438240270727,123682.41098843704,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,4,2,N=1,N=0,"N=1,J=0.5,F=1.5","N=0,J=0.5,F=0.5",113.17049,5.14e-06,1.182e-05,0.43485617597292725,123682.41098843704,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,5,1,N=1,N=0,"N=1,J=1.5,F=2.5","N=0,J=0.5,F=1.5",113.49097,1.19e-05,1.19e-05,1.0,143813.47393947223,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,6,1,N=1,N=0,"N=1,J=1.5,F=1.5","N=0,J=0.5,F=1.5",113.50891,5.19e-06,1.193e-05,0.435037720033529,126744.15541384532,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,6,2,N=1,N=0,"N=1,J=1.5,F=1.5","N=0,J=0.5,F=0.5",113.48812,6.74e-06,1.193e-05,0.5649622799664711,126744.15541384532,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,7,1,N=1,N=0,"N=1,J=1.5,F=0.5","N=0,J=0.5,F=1.5",113.52043,1.3e-06,1.19e-05,0.10924369747899161,125830.95468662246,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,7,2,N=1,N=0,"N=1,J=1.5,F=0.5","N=0,J=0.5,F=0.5",113.49964,1.06e-05,1.19e-05,0.8907563025210085,125830.95468662246,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,8,3,N=2,N=1,"N=2,J=1.5,F=0.5","N=1,J=0.5,F=0.5",226.66369,8.46e-05,0.00011383,0.7432135640867961,1146871.4423625758,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,8,4,N=2,N=1,"N=2,J=1.5,F=0.5","N=1,J=0.5,F=1.5",226.61657,1.07e-05,0.00011383,0.09399982429939382,1146871.4423625758,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,8,6,N=2,N=1,"N=2,J=1.5,F=0.5","N=1,J=1.5,F=1.5",226.29894,8.23e-06,0.00011383,0.07230079943775806,1146871.4423625758,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,8,7,N=2,N=1,"N=2,J=1.5,F=0.5","N=1,J=1.5,F=0.5",226.28742,1.03e-05,0.00011383,0.090485812176052,1146871.4423625758,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,3,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=0.5,F=0.5",226.67931,5.27e-05,0.00011392,0.4626053370786517,1159572.1309721014,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,4,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=0.5,F=1.5",226.63219,4.26e-05,0.00011392,0.37394662921348315,1159572.1309721014,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,5,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=1.5,F=2.5",226.3325,4.55e-06,0.00011392,0.039940308988764044,1159572.1309721014,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,6,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=1.5,F=1.5",226.31454,9.9e-06,0.00011392,0.08690308988764045,1159572.1309721014,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,9,7,N=2,N=1,"N=2,J=1.5,F=1.5","N=1,J=1.5,F=0.5",226.30304,4.17e-06,0.00011392,0.036604634831460675,1159572.1309721014,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,10,4,N=2,N=1,"N=2,J=1.5,F=2.5","N=1,J=0.5,F=1.5",226.65956,9.47e-05,0.00011396,0.830993330993331,1334702.2694256078,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,10,5,N=2,N=1,"N=2,J=1.5,F=2.5","N=1,J=1.5,F=2.5",226.35987,1.61e-05,0.00011396,0.14127764127764125,1334702.2694256078,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,10,6,N=2,N=1,"N=2,J=1.5,F=2.5","N=1,J=1.5,F=1.5",226.34193,3.16e-06,0.00011396,0.027729027729027727,1334702.2694256078,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,11,5,N=2,N=1,"N=2,J=2.5,F=3.5","N=1,J=1.5,F=2.5",226.87478,0.000114,0.000114,1.0,1474320.774554247,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,12,4,N=2,N=1,"N=2,J=2.5,F=2.5","N=1,J=0.5,F=1.5",227.19182,1.45e-09,0.00011430144999999999,1.268575333033833e-05,1314607.0059963006,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,12,5,N=2,N=1,"N=2,J=2.5,F=2.5","N=1,J=1.5,F=2.5",226.89213,1.81e-05,0.00011430144999999999,0.1583531967442233,1314607.0059963006,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,12,6,N=2,N=1,"N=2,J=2.5,F=2.5","N=1,J=1.5,F=1.5",226.87419,9.62e-05,0.00011430144999999999,0.8416341175024464,1314607.0059963006,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,13,5,N=2,N=1,"N=2,J=2.5,F=1.5","N=1,J=1.5,F=2.5",226.90536,1.13e-06,0.00011433,0.009883670077844835,1370453.8942405437,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,13,6,N=2,N=1,"N=2,J=2.5,F=1.5","N=1,J=1.5,F=1.5",226.88742,2.73e-05,0.00011433,0.23878247179218054,1370453.8942405437,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,13,7,N=2,N=1,"N=2,J=2.5,F=1.5","N=1,J=1.5,F=0.5",226.8759,8.59e-05,0.00011433,0.7513338581299747,1370453.8942405437,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,8,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=1.5,F=0.5",340.03541,0.000289,0.00041252,0.7005720934742558,4778580.798685179,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,9,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=1.5,F=1.5",340.01963,9.27e-05,0.00041252,0.22471637738776304,4778580.798685179,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,10,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=1.5,F=2.5",339.99226,3.89e-06,0.00041252,0.009429845825656938,4778580.798685179,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,12,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=2.5,F=2.5",339.46,4.33e-06,0.00041252,0.010496460777659266,4778580.798685179,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,14,13,N=3,N=2,"N=3,J=2.5,F=1.5","N=2,J=2.5,F=1.5",339.44678,2.26e-05,0.00041252,0.05478522253466499,4778580.798685179,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,9,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=1.5,F=1.5",340.03541,0.000323,0.00041213999999999997,0.7837142718493716,4579961.655275308,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,10,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=1.5,F=2.5",340.00813,6.2e-05,0.00041213999999999997,0.1504343184354831,4579961.655275308,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,11,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=2.5,F=3.5",339.49321,2.99e-06,0.00041213999999999997,0.007254816324549911,4579961.655275308,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,12,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=2.5,F=2.5",339.4759,2.12e-05,0.00041213999999999997,0.05143883146503616,4579961.655275308,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,15,13,N=3,N=2,"N=3,J=2.5,F=2.5","N=2,J=2.5,F=1.5",339.46264,2.95e-06,0.00041213999999999997,0.007157761925559277,4579961.655275308,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,16,10,N=3,N=2,"N=3,J=2.5,F=3.5","N=2,J=1.5,F=2.5",340.03155,0.000384,0.00041173,0.9326500376460302,5147217.520865883,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,16,11,N=3,N=2,"N=3,J=2.5,F=3.5","N=2,J=2.5,F=3.5",339.51664,2.54e-05,0.00041173,0.06169091394846137,5147217.520865883,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,16,12,N=3,N=2,"N=3,J=2.5,F=3.5","N=2,J=2.5,F=2.5",339.49929,2.33e-06,0.00041173,0.005659048405508464,5147217.520865883,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,17,11,N=3,N=2,"N=3,J=3.5,F=4.5","N=2,J=2.5,F=3.5",340.24777,0.000413,0.000413,1.0,5444119.966592891,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,18,11,N=3,N=2,"N=3,J=3.5,F=3.5","N=2,J=2.5,F=3.5",340.26495,3.35e-05,0.0004135,0.08101571946795647,5005631.235677901,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,18,12,N=3,N=2,"N=3,J=3.5,F=3.5","N=2,J=2.5,F=2.5",340.24777,0.00038,0.0004135,0.9189842805320435,5005631.235677901,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,19,11,N=3,N=2,"N=3,J=3.5,F=2.5","N=2,J=2.5,F=3.5",340.27912,9.27e-07,0.000412727,0.002246036726455987,5226745.550163493,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,19,12,N=3,N=2,"N=3,J=3.5,F=2.5","N=2,J=2.5,F=2.5",340.26177,4.48e-05,0.000412727,0.10854632723325587,5226745.550163493,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,19,13,N=3,N=2,"N=3,J=3.5,F=2.5","N=2,J=2.5,F=1.5",340.24854,0.000367,0.000412727,0.8892076360402881,5226745.550163493,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,14,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=2.5,F=1.5",453.39147,0.000869,0.0010138599999999999,0.8571203124691773,12625258.595110886,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,15,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=2.5,F=2.5",453.3756,0.000107,0.0010138599999999999,0.105537253664214,12625258.595110886,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,16,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=2.5,F=3.5",453.35218,2.24e-06,0.0010138599999999999,0.002209378020634013,12625258.595110886,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,18,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=3.5,F=3.5",452.60386,2.92e-06,0.0010138599999999999,0.0028800820626121953,12625258.595110886,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,20,19,N=4,N=3,"N=4,J=3.5,F=2.5","N=3,J=3.5,F=2.5",452.58969,3.27e-05,0.0010138599999999999,0.0322529737833626,12625258.595110886,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,15,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=2.5,F=2.5",453.39161,0.000897,0.00101308,0.8854187231018281,12097120.154711334,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,16,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=2.5,F=3.5",453.36819,8.02e-05,0.00101308,0.07916452797409879,12097120.154711334,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,17,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=3.5,F=4.5",452.63697,2.23e-06,0.00101308,0.0022012081967860385,12097120.154711334,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,18,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=3.5,F=3.5",452.61987,3.14e-05,0.00101308,0.030994590752951395,12097120.154711334,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,21,19,N=4,N=3,"N=4,J=3.5,F=3.5","N=3,J=3.5,F=2.5",452.6057,2.25e-06,0.00101308,0.0022209499743356892,12097120.154711334,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,22,16,N=4,N=3,"N=4,J=3.5,F=4.5","N=3,J=2.5,F=3.5",453.38992,0.000977,0.00101336,0.964119365279861,13113438.439863792,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,22,17,N=4,N=3,"N=4,J=3.5,F=4.5","N=3,J=3.5,F=4.5",452.6587,3.45e-05,0.00101336,0.03404515670640246,13113438.439863792,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,22,18,N=4,N=3,"N=4,J=3.5,F=4.5","N=3,J=3.5,F=3.5",452.64161,1.86e-06,0.00101336,0.0018354780137364805,13113438.439863792,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,23,17,N=4,N=3,"N=4,J=4.5,F=5.5","N=3,J=3.5,F=4.5",453.60668,0.00102,0.00102,1.0,13584371.429962443,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,24,17,N=4,N=3,"N=4,J=4.5,F=4.5","N=3,J=3.5,F=4.5",453.62363,4.99e-05,0.0010149,0.04916740565572963,12747523.654271834,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,24,18,N=4,N=3,"N=4,J=4.5,F=4.5","N=3,J=3.5,F=3.5",453.60654,0.000965,0.0010149,0.9508325943442704,12747523.654271834,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,25,17,N=4,N=3,"N=4,J=4.5,F=3.5","N=3,J=3.5,F=4.5",453.6384,7.77e-07,0.0010151770000000001,0.0007653837705148954,13223852.43018471,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,25,18,N=4,N=3,"N=4,J=4.5,F=3.5","N=3,J=3.5,F=3.5",453.62131,6.24e-05,0.0010151770000000001,0.06146711361664024,13223852.43018471,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,25,19,N=4,N=3,"N=4,J=4.5,F=3.5","N=3,J=3.5,F=2.5",453.60713,0.000952,0.0010151770000000001,0.9377675026128448,13223852.43018471,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,26,20,N=5,N=4,"N=5,J=4.5,F=3.5","N=4,J=3.5,F=2.5",566.73075,0.00186,0.00202894,0.9167348467672776,25793551.086034678,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,26,21,N=5,N=4,"N=5,J=4.5,F=3.5","N=4,J=3.5,F=3.5",566.71474,0.000123,0.00202894,0.06062278825396513,25793551.086034678,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
CN,26,22,N=5,N=4,"N=5,J=4.5,F=3.5","N=4,J=3.5,F=4.5",566.693,1.54e-06,0.00202894,0.0007590170236675309,25793551.086034678,35.0,p-H2,HFS-resolved spectroscopy + HFS-resolved collisions
